	x		f(x)	   f'(x) fd		f'(x) af		f''(x) fd		f''(x) ad
      0.43	      0.42	      0.91	      0.91	      0.61	      0.61
      0.43	      0.42	      0.91	      0.91	      0.61	      0.61
      0.43	      0.42	      0.91	      0.91	      0.61	      0.61
      0.43	      0.42	      0.91	      0.91	      0.62	      0.62
      0.43	      0.42	      0.91	      0.91	      0.62	      0.62
      0.43	      0.42	      0.91	      0.91	      0.62	      0.62
      0.43	      0.42	      0.91	      0.91	      0.62	      0.62
      0.44	      0.42	      0.91	      0.91	      0.62	      0.62
      0.44	      0.42	      0.91	      0.91	      0.62	      0.62
      0.44	      0.42	      0.91	      0.91	      0.62	      0.62
      0.44	      0.43	      0.90	      0.91	      0.62	      0.62
      0.44	      0.43	      0.90	      0.90	      0.62	      0.62
      0.44	      0.43	      0.90	      0.90	      0.62	      0.62
      0.44	      0.43	      0.90	      0.90	      0.62	      0.62
      0.44	      0.43	      0.90	      0.90	      0.62	      0.62
      0.44	      0.43	      0.90	      0.90	      0.62	      0.62
      0.44	      0.43	      0.90	      0.90	      0.62	      0.62
      0.45	      0.43	      0.90	      0.90	      0.62	      0.62
      0.45	      0.43	      0.90	      0.90	      0.62	      0.62
      0.45	      0.43	      0.90	      0.90	      0.62	      0.62
      0.45	      0.43	      0.90	      0.90	      0.62	      0.62
      0.45	      0.43	      0.90	      0.90	      0.62	      0.62
      0.45	      0.44	      0.90	      0.90	      0.62	      0.62
      0.45	      0.44	      0.90	      0.90	      0.62	      0.62
      0.45	      0.44	      0.90	      0.90	      0.62	      0.62
      0.45	      0.44	      0.90	      0.90	      0.62	      0.62
